	Chr	Start	End	operon_name	Strand	GeneID	genes	ngenes	protein_coding	sigma	nascent_wt	total_wt	nascent_wt44	total_wt44
2287	MG1655	476672	477025	ybaA	+	operon_tu2288	ybaA	1	TRUE	unknown	0	17	0	34
2288	MG1655	477067	478617	pdeB	-	operon_tu2289	pdeB	1	TRUE	unknown	1	217	4	231
2289	MG1655	478781	479251	ylaC	-	operon_tu2290	ylaC	1	TRUE	unknown	2	147	3	200
2290	MG1655	479367	479918	maa	-	operon_tu2291	maa	1	TRUE	unknown	1	129	7	841
2291	MG1655	480090	480708	tomB-hha	-	operon_tu2292	tomB;hha	2	TRUE	sigma70	3	296	33	1124
2292	MG1655	481254	485619	acrAB	-	operon_tu2293	acrA;acrB	2	TRUE	sigma70	17	1686	41	2365
2293	MG1655	485761	486408	acrR	+	operon_tu2294	acrR	1	TRUE	sigma70	0	31	3	135
2294	MG1655	486536	489898	mscK	+	operon_tu2295	mscK	1	TRUE	unknown	2	208	4	466
2295	MG1655	490110	490812	priC-ybaM	-	operon_tu2296	priC;ybaM	2	TRUE	unknown	1	137	7	406
2296	MG1655	490882	491259	ybaN	+	operon_tu2297	ybaN	1	TRUE	unknown	0	16	2	31
2297	MG1655	491412	491963	apt	+	operon_tu2298	apt	1	TRUE	sigma70	0	54	2	72
2298	MG1655	492092	494023	dnaX	+	operon_tu2299	dnaX	1	TRUE	unknown	10	414	17	400
2299	MG1655	494076	495010	ybaB-recR	+	operon_tu2300	ybaB;recR	2	TRUE	sigma24	3	737	16	719
2300	MG1655	495120	496994	htpG	+	operon_tu2301	htpG	1	TRUE	sigma32	3	692	470	49077
2301	MG1655	497175	497819	adk	+	operon_tu2302	adk	1	TRUE	unknown	2	316	1	510
2302	MG1655	498055	499017	hemH	+	operon_tu2303	hemH	1	TRUE	sigma70	3	113	8	382
2303	MG1655	49823	50302	folA	+	operon_tu2304	folA	1	TRUE	sigma70	0	33	1	89
2304	MG1655	499014	499973	aes	-	operon_tu2305	aes	1	TRUE	unknown	0	220	0	261
2305	MG1655	500125	501429	gsk	+	operon_tu2306	gsk	1	TRUE	sigma70	2	116	1	146
2306	MG1655	501562	503238	ybaL	-	operon_tu2307	ybaL	1	TRUE	unknown	3	388	38	1276
2307	MG1655	503476	504696	fsr	-	operon_tu2308	fsr	1	TRUE	unknown	3	296	12	314
2308	MG1655	50380	57109	surA-pdxA-rsmA-apaGH	-	operon_tu2309	lptD;surA;pdxA;rsmA;apaG;apaH	6	TRUE	sigma70	38	3361	183	6584
2309	MG1655	504914	506566	ushA	+	operon_tu2310	ushA	1	TRUE	unknown	6	1031	23	1451
2310	MG1655	506603	507082	ybaK	-	operon_tu2311	ybaK	1	TRUE	unknown	0	38	0	58
2311	MG1655	507204	507287	chiX	+	operon_tu2312	chiX	1	FALSE	sigma70	0	286	4	542
2312	MG1655	507286	508080	ybaP	-	operon_tu2313	ybaP	1	TRUE	unknown	1	139	4	223
2313	MG1655	508218	508559	ybaQ	+	operon_tu2314	ybaQ	1	TRUE	unknown	0	117	7	181
2314	MG1655	508875	511379	copA	-	operon_tu2315	copA	1	TRUE	sigma70	4	650	27	1785
2315	MG1655	511641	513868	glsA-ybaT	+	operon_tu2316	glsA;ybaT	2	TRUE	sigma38	7	201	26	572
2316	MG1655	513993	514400	cueR	+	operon_tu2317	cueR	1	TRUE	unknown	2	148	10	283
2317	MG1655	514401	515773	qmcA-ybbJ	-	operon_tu2318	qmcA;ybbJ	2	TRUE	unknown	2	370	18	1387
2318	MG1655	515919	517362	fetAB	+	operon_tu2319	fetA;fetB	2	TRUE	unknown	1	183	9	519
2319	MG1655	517425	518279	ybbN	-	operon_tu2320	cnoX	1	TRUE	sigma32	2	346	121	5425
2320	MG1655	518340	519765	tesA-ybbO	-	operon_tu2321	tesA;ybbO	2	TRUE	unknown	4	237	12	340
2321	MG1655	519733	522830	ybbAP	+	operon_tu2322	ybbA;ybbP	2	TRUE	unknown	3	155	9	301
2322	MG1655	523261	529130	rhsD-ybbC-ylbH-ybbD	+	operon_tu2323	rhsD;ybbC;ylbH;ybbD	4	TRUE	unknown	0	156	5	474
2323	MG1655	5234	5530	yaaX	+	operon_tu2324	yaaX	1	TRUE	unknown	0	37	2	125
2324	MG1655	529645	530016	ylbG	-	operon_tu2325	ylbG	1	TRUE	unknown	0	34	3	98
2325	MG1655	530132	531226	ybbB	-	operon_tu2326	selU	1	TRUE	unknown	2	48	7	165
2326	MG1655	531295	532221	allS	-	operon_tu2327	allS	1	TRUE	unknown	0	64	4	113
2327	MG1655	532451	532933	allA	+	operon_tu2328	allA	1	TRUE	unknown	1	25	5	111
2328	MG1655	533011	533826	allR	+	operon_tu2329	allR	1	TRUE	unknown	2	412	9	907
2329	MG1655	533916	543033	gcl-hyi-glxR-ybbVW-allB-ybbY-glxK	+	operon_tu2330	gcl;hyi;glxR;allW;allB;ybbY;glxK	7	TRUE	sigma70	1	203	11	620
2330	MG1655	543261	546363	allDC-ylbA	-	operon_tu2331	allD;allC;allE	3	TRUE	sigma70	0	208	6	486
2331	MG1655	546680	551332	fdrA-ylbEF-ybcF	+	operon_tu2332	fdrA;ylbE;ylbF;ybcF	4	TRUE	unknown	0	78	0	192
2332	MG1655	551527	553100	purEK	-	operon_tu2333	purE;purK	2	TRUE	sigma70	0	37	2	88
2333	MG1655	553218	554437	ppiB-lpxH	-	operon_tu2334	ppiB;lpxH	2	TRUE	unknown	4	1151	14	1622
2334	MG1655	554611	555996	cysS	+	operon_tu2335	cysS	1	TRUE	unknown	0	193	2	284
2335	MG1655	556032	556553	ybcI	-	operon_tu2336	ybcI	1	TRUE	unknown	0	6	0	12
2336	MG1655	556661	557741	folD-ybcJ	-	operon_tu2337	folD;ybcJ	2	TRUE	unknown	3	391	13	474
2337	MG1655	558212	562300	sfmAC	+	operon_tu2338	sfmA;sfmC;sfmD	3	TRUE	unknown	0	72	5	205
2338	MG1655	562336	563845	sfmHF	+	operon_tu2339	sfmH;sfmF	2	TRUE	unknown	0	30	1	109
2339	MG1655	563848	564480	fimZ	-	operon_tu2340	fimZ	1	TRUE	unknown	0	16	0	29
2340	MG1655	564723	564799	argU	+	operon_tu2341	argU	1	FALSE	sigma70	2	2908	3	4587
2341	MG1655	564815	565978	intD	-	operon_tu2342	intD	1	TRUE	unknown	11	399	10	552
2342	MG1655	566098	566361	exoD	-	operon_tu2343	exoD	1	FALSE	unknown	0	5	0	12
2343	MG1655	566376	566687	peaD	+	operon_tu2344	peaD	1	FALSE	unknown	0	8	0	10
2344	MG1655	566842	568004	insE3EF3F3	+	operon_tu2345	insE3;insEF3;insF3	3	TRUE	unknown	0	5	0	6
2345	MG1655	568315	568647	emrE	+	operon_tu2346	emrE	1	TRUE	unknown	0	32	3	133
2346	MG1655	5683	6459	yaaA	-	operon_tu2347	yaaA	1	TRUE	unknown	0	103	3	222
2347	MG1655	568902	570428	ybcK	+	operon_tu2348	ybcK	1	TRUE	unknown	1	60	0	142
2348	MG1655	570893	572251	ybcLM	+	operon_tu2349	ybcL;ybcM	2	TRUE	unknown	0	69	1	508
2349	MG1655	572466	573870	ybcN-ninE-ybcO-rusA-ylcG	+	operon_tu2350	ybcN;ninE;ybcO;rusA;ylcG	5	TRUE	unknown	0	26	0	81
2350	MG1655	57364	58179	djlA	+	operon_tu2351	djlA	1	TRUE	unknown	3	126	4	224
2351	MG1655	573956	574339	ybcQ	+	operon_tu2352	quuD	1	TRUE	unknown	0	25	0	34
2352	MG1655	574529	576825	nmpC	-	operon_tu2353	nmpC	1	FALSE	unknown	30	5376	126	8239
2353	MG1655	574737	575717	insH-2	-	operon_tu2354	insH2	1	TRUE	unknown	0	0	0	0
2354	MG1655	577398	578568	essD-ybcS-rzpD	+	operon_tu2355	essD;rrrD;rzpD	3	TRUE	sigma24	0	25	1	60
2355	MG1655	578327	578509	rzoD	+	operon_tu2356	rzoD	1	TRUE	unknown	0	0	0	0
2356	MG1655	578600	578893	borD	-	operon_tu2357	borD	1	TRUE	unknown	1	261	7	249
2357	MG1655	579184	579594	ybcV	-	operon_tu2358	ybcV	1	TRUE	unknown	0	11	0	13
2358	MG1655	579880	580086	ybcW	+	operon_tu2359	ybcW	1	TRUE	unknown	0	30	2	122
2359	MG1655	580834	581379	nohD	+	operon_tu2360	nohD	1	TRUE	unknown	0	11	1	9
2360	MG1655	581534	582097	tfaD	+	operon_tu2361	tfaD	1	TRUE	unknown	0	16	0	37
2361	MG1655	582152	582806	ybcY	-	operon_tu2362	ybcY	1	FALSE	unknown	1	28	2	135
2362	MG1655	582875	583060	tfaX	+	operon_tu2363	tfaX	1	TRUE	unknown	0	4	0	23
2363	MG1655	583681	584430	appY	+	operon_tu2364	appY	1	TRUE	sigma70	3	255	76	1589
2364	MG1655	584680	586908	envY-ompT	-	operon_tu2365	envY;ompT	2	TRUE	unknown	12	4114	33	6714
2365	MG1655	58474	59279	yabPQ	+	operon_tu2366	yabP;yabQ	2	TRUE	unknown	1	135	9	391
2366	MG1655	587091	587981	ybcH	-	operon_tu2367	ybcH	1	TRUE	unknown	0	27	4	229
2367	MG1655	587982	593178	nfrBA	-	operon_tu2368	nfrB;nfrA	2	TRUE	unknown	1	212	21	1435
2368	MG1655	593328	595443	cusRS	-	operon_tu2369	cusR;cusS	2	TRUE	sigma70	2	111	8	344
2369	MG1655	595600	601857	cusCFBA	+	operon_tu2370	cusC;cusF;cusB;cusA	4	TRUE	sigma70	0	101	6	315
2370	MG1655	59687	63264	rapA-rluA	-	operon_tu2371	rapA;rluA	2	TRUE	sigma70	3	275	42	1974
2371	MG1655	601959	603335	pheP	+	operon_tu2372	pheP	1	TRUE	sigma70	2	93	0	240
2372	MG1655	603416	604663	ybdG	-	operon_tu2373	ybdG	1	TRUE	unknown	0	86	4	168
2373	MG1655	604771	605424	nfsB	-	operon_tu2374	nfsB	1	TRUE	sigma70	0	473	2	630
2374	MG1655	605518	605886	ybdF	-	operon_tu2375	ybdF	1	TRUE	unknown	0	84	0	131
2375	MG1655	605951	606199	ybdJ	-	operon_tu2376	ybdJ	1	TRUE	unknown	0	21	0	64
2376	MG1655	606265	607383	ybdK	-	operon_tu2377	ybdK	1	TRUE	unknown	1	87	0	252
2377	MG1655	607836	607988	hokE	+	operon_tu2378	hokE	1	TRUE	sigma24	0	8	0	7
2378	MG1655	608065	609177	insL2	+	operon_tu2379	insL2	1	TRUE	unknown	0	0	0	1
2379	MG1655	609459	612494	fepA-entD	-	operon_tu2380	fepA;entD	2	TRUE	sigma70	0	94	0	163
2380	MG1655	612737	619387	fes-ybdZ-entF-fepE	+	operon_tu2381	fes;ybdZ;entF;fepE	4	TRUE	sigma70	1	216	3	442
2381	MG1655	619384	622189	fepDGC	-	operon_tu2382	fepD;fepG;fepC	3	TRUE	sigma70	0	42	2	88
2382	MG1655	622300	623550	entS	+	operon_tu2383	entS	1	TRUE	sigma70	0	10	0	50
2383	MG1655	623554	624510	fepB	-	operon_tu2384	fepB	1	TRUE	sigma70	1	50	1	67
2384	MG1655	624885	629713	entCEBA-ybdB	+	operon_tu2385	entC;entE;entB;entA;entH	5	TRUE	sigma70	0	134	2	241
2385	MG1655	629894	631999	cstA	+	operon_tu2386	cstA	1	TRUE	sigma70	14	1693	10	658
2386	MG1655	632182	632379	ybdD	+	operon_tu2387	ybdD	1	TRUE	unknown	5	202	3	170
2387	MG1655	632389	633477	ybdH	-	operon_tu2388	hcxA	1	TRUE	unknown	4	146	9	450
2388	MG1655	633586	634746	ybdL	+	operon_tu2389	ybdL	1	TRUE	unknown	3	39	3	108
2389	MG1655	63429	65780	polB	-	operon_tu2390	polB	1	TRUE	sigma70	6	202	20	902
2390	MG1655	634747	637618	citR-ybdNM	-	operon_tu2391	citR;ybdN;ybdM	3	TRUE	sigma70	0	90	0	229
2391	MG1655	637827	638573	dsbG	-	operon_tu2392	dsbG	1	TRUE	unknown	0	75	4	174
2392	MG1655	638945	641318	ahpCF	+	operon_tu2393	ahpC;ahpF	2	TRUE	sigma70	33	9182	60	16116
2393	MG1655	641439	641867	uspG	-	operon_tu2394	uspG	1	TRUE	unknown	9	1203	31	7016
2394	MG1655	642088	643326	ybdR	+	operon_tu2395	ybdR	1	TRUE	unknown	1	50	0	151
2395	MG1655	643557	643967	rnk	-	operon_tu2396	rnk	1	TRUE	unknown	0	172	1	183
2396	MG1655	644197	645003	rna	-	operon_tu2397	rna	1	TRUE	unknown	5	217	8	311
2397	MG1655	645117	646580	citT	-	operon_tu2398	citT	1	TRUE	unknown	1	32	3	72
2398	MG1655	646631	651856	citCDEFXG	-	operon_tu2399	citC;citD;citE;citF;citX;citG	6	TRUE	unknown	0	52	2	90
2399	MG1655	652235	654542	dpiBA	+	operon_tu2400	dpiB;dpiA	2	TRUE	unknown	4	126	3	401
2400	MG1655	6529	7959	yaaJ	-	operon_tu2401	yaaJ	1	TRUE	unknown	0	94	13	329
2401	MG1655	654583	655968	dcuC	-	operon_tu2402	dcuC	1	TRUE	unknown	0	34	2	106
2402	MG1655	656557	657117	pagP	+	operon_tu2403	pagP	1	TRUE	unknown	0	27	0	39
2403	MG1655	657292	657501	cspE	+	operon_tu2404	cspE	1	TRUE	sigma70	25	2943	52	3823
2404	MG1655	657555	657938	crcB	-	operon_tu2405	crcB	1	TRUE	unknown	4	88	4	149
2405	MG1655	658031	658818	ybeM	+	operon_tu2406	ybeM	1	FALSE	unknown	1	83	18	574
2406	MG1655	65855	70048	araBAD	-	operon_tu2407	araB;araA;araD	3	TRUE	sigma70	1	363	20	967
2407	MG1655	658947	659150	tatE	+	operon_tu2408	tatE	1	TRUE	unknown	0	55	6	264
2408	MG1655	659251	660216	lipA	-	operon_tu2409	lipA	1	TRUE	unknown	4	655	12	788
2409	MG1655	660425	661378	ybeF	-	operon_tu2410	ybeF	1	TRUE	unknown	0	92	1	120
2410	MG1655	661637	662642	ybeD-lipB	-	operon_tu2411	ybeD;lipB	2	TRUE	sigma70	5	206	41	2519
2411	MG1655	662752	663963	dacA	-	operon_tu2412	dacA	1	TRUE	unknown	1	185	7	244
2412	MG1655	664102	669036	rsfS-rlmH-mrdAB-rlpA	-	operon_tu2413	rsfS;rlmH;mrdA;mrdB;rlpA	5	TRUE	unknown	5	647	19	1210
2413	MG1655	669296	674783	leuS-lptE-holA-nadD-cobC	-	operon_tu2414	leuS;lptE;holA;nadD;cobC	5	TRUE	unknown	29	1898	91	3294
2414	MG1655	675018	675500	ybeL	+	operon_tu2415	ybeL	1	TRUE	unknown	2	1221	11	1956
2415	MG1655	675570	676547	ybeQ	-	operon_tu2416	ybeQ	1	TRUE	unknown	0	72	3	134
2416	MG1655	676711	678842	ybeR-djlB	+	operon_tu2417	ybeR;djlB	2	TRUE	unknown	0	39	1	71
2417	MG1655	678852	679406	ybeT	-	operon_tu2418	ybeT	1	TRUE	unknown	0	10	0	23
2418	MG1655	679508	681663	ybeU-djlC	+	operon_tu2419	ybeU;djlC	2	TRUE	unknown	0	52	2	136
2419	MG1655	681723	683393	hscC	-	operon_tu2420	hscC	1	TRUE	unknown	0	104	0	151
2420	MG1655	683477	684412	rihA	-	operon_tu2421	rihA	1	TRUE	unknown	1	702	7	246
2421	MG1655	684530	687747	gltI-sroC-gltJKL	-	operon_tu2422	gltI;sroC;gltJ;gltK;gltL	5	TRUE	sigma54	3	863	8	1243
2422	MG1655	687997	688977	insH3	-	operon_tu2423	insH3	1	TRUE	unknown	0	0	0	0
2423	MG1655	689343	693378	ybeZYX-lnt	-	operon_tu2424	ybeZ;ybeY;ybeX;lnt	4	TRUE	sigma32	18	1178	310	7643
2424	MG1655	693531	694955	miaB	-	operon_tu2425	miaB	1	TRUE	unknown	0	179	19	644
2425	MG1655	695101	696276	ubiF	+	operon_tu2426	ubiF	1	TRUE	unknown	3	354	10	804
2426	MG1655	696430	697133	metT-leuW-glnUW-metU-glnVX	-	operon_tu2427	metT;leuW;glnU;glnW;metU;glnV;glnX	7	FALSE	sigma70	274	94385	706	157091
2427	MG1655	697513	699177	asnB	-	operon_tu2428	asnB	1	TRUE	unknown	1	564	11	816
2428	MG1655	699574	703611	nagBACD	-	operon_tu2429	nagB;nagA;nagC;umpH	4	TRUE	sigma70	43	3605	84	3727
2429	MG1655	70387	71265	araC	+	operon_tu2430	araC	1	TRUE	sigma70	2	494	66	2471
2430	MG1655	703944	705890	nagE	+	operon_tu2431	nagE	1	TRUE	sigma70	45	6253	72	5193
2431	MG1655	706093	707757	glnS	+	operon_tu2432	glnS	1	TRUE	sigma70	7	696	59	2272
2432	MG1655	708236	710116	chiZPQ	+	operon_tu2433	chiZ;chiP;chiQ	3	TRUE	unknown	57	2128	21	1057
2433	MG1655	710200	711465	fldA-uof-fur	-	operon_tu2434	fldA;uof;fur	3	TRUE	sigma70	20	1584	67	2414
2434	MG1655	711605	711898	ybfE	-	operon_tu2435	ybfE	1	TRUE	sigma32	3	43	2	46
2435	MG1655	712038	712802	ybfF	-	operon_tu2436	ybfF	1	TRUE	unknown	2	99	4	185
2436	MG1655	712987	715198	seqA-pgm	+	operon_tu2437	seqA;pgm	2	TRUE	unknown	39	2188	50	2266
2437	MG1655	71351	72115	yabI	+	operon_tu2438	yabI	1	TRUE	sigma38	3	284	20	1040
2438	MG1655	715412	715906	ybfP	+	operon_tu2439	ybfP	1	TRUE	unknown	0	16	0	30
2439	MG1655	715947	716597	ybfHG	-	operon_tu2440	ybfG	1	FALSE	sigma24	0	15	2	67
2440	MG1655	716946	720822	speF-potE	-	operon_tu2441	speFL;speF;potE	3	TRUE	unknown	0	97	2	349
2441	MG1655	721056	724414	kdpDE	-	operon_tu2442	kdpD;kdpE	2	TRUE	unknown	3	208	21	1246
2442	MG1655	72229	77299	sgrR-sroA-thiBPQ	-	operon_tu2443	sgrR;sroA;thiB;thiP;thiQ	5	TRUE	sigma70	3	548	23	1173
2443	MG1655	724407	728821	kdpFABC	-	operon_tu2444	kdpF;kdpA;kdpB;kdpC	4	TRUE	sigma70	0	71	2	241
2444	MG1655	729134	729340	ybfA	+	operon_tu2445	ybfA	1	TRUE	unknown	5	274	6	2271
2445	MG1655	729583	734102	rhsC-ybfB	+	operon_tu2446	rhsC;ybfB	2	TRUE	unknown	0	156	1	306
2446	MG1655	734220	736219	ybfOC	+	operon_tu2447	ybfO;ybfC	2	TRUE	unknown	0	50	3	153
2447	MG1655	736445	736699	ybfQ	+	operon_tu2448	ybfQ	1	TRUE	unknown	0	6	0	23
2448	MG1655	736900	737961	ybfL	+	operon_tu2449	ybfL	1	FALSE	unknown	0	24	0	42
2449	MG1655	738092	738853	ybfD	+	operon_tu2450	ybfD	1	TRUE	unknown	0	21	0	59
2450	MG1655	739001	740925	ybgA-phr	+	operon_tu2451	ybgA;phr	2	TRUE	sigma38	2	120	7	168
2451	MG1655	741075	742556	dtpD	-	operon_tu2452	dtpD	1	TRUE	unknown	0	42	2	107
2452	MG1655	742827	746726	ybgIJKL-nei	+	operon_tu2453	ybgI;pxpB;pxpC;pxpA;nei	5	TRUE	sigma70	13	2117	62	2577
2453	MG1655	746723	747769	abrB	-	operon_tu2454	abrB	1	TRUE	unknown	2	95	0	72
2454	MG1655	747921	752169	ybgQPO	-	operon_tu2455	ybgQ;ybgP;ybgO	3	TRUE	unknown	1	65	0	150
2455	MG1655	752229	752795	ybgD	-	operon_tu2456	ybgD	1	TRUE	unknown	0	3	0	9
2456	MG1655	753185	754468	gltA	-	operon_tu2457	gltA	1	TRUE	sigma70	14	3617	21	3069
2457	MG1655	755177	765150	sdhCDAB-sucABCD-sdhX	+	operon_tu2458	sdhC;sdhD;sdhA;sdhB;sucA;sucB;sucC;sucD;sdhX	9	TRUE	sigma38	169	22159	177	10148
2458	MG1655	765153	765875	mngR	-	operon_tu2459	mngR	1	TRUE	sigma70	1	54	7	148
2459	MG1655	765984	770611	mngAB	+	operon_tu2460	mngA;mngB	2	TRUE	sigma70	1	146	19	437
2460	MG1655	771458	774181	cydAB	+	operon_tu2461	cydA;cydB	2	TRUE	sigma70	676	34632	1592	45754
2461	MG1655	77367	78799	sgrST-setA	+	operon_tu2462	sgrS;sgrT;setA	3	TRUE	sigma70	3	310	10	686
2462	MG1655	774196	774602	ybgTE	+	operon_tu2463	cydX;ybgE	2	TRUE	unknown	35	4062	95	7490
2463	MG1655	774752	777607	ybgC-tolQRA	+	operon_tu2464	ybgC;tolQ;tolR;tolA	4	TRUE	unknown	11	376	46	940
2464	MG1655	777740	780389	tolB-pal-ybgF	+	operon_tu2465	tolB;pal;cpoB	3	TRUE	unknown	43	4479	124	4300
2465	MG1655	780554	780918	lysT-valT-lysW	+	operon_tu2466	lysT;valT;lysW	3	FALSE	sigma70	933	152272	1061	175449
2466	MG1655	781068	781222	valZ-lysY	+	operon_tu2467	valZ;lysY	2	FALSE	unknown	52	6916	30	5476
2467	MG1655	781369	781444	lysZ	+	operon_tu2468	lysZ	1	FALSE	unknown	29	3795	29	4555
2468	MG1655	781577	781652	lysQ	+	operon_tu2469	lysQ	1	FALSE	unknown	1	28	0	78
2469	MG1655	782085	783885	nadA-pnuC	+	operon_tu2470	nadA;pnuC	2	TRUE	unknown	0	278	19	697
2470	MG1655	783882	784823	zitB	-	operon_tu2471	zitB	1	TRUE	unknown	2	138	4	219
2471	MG1655	784937	785317	ybgS	-	operon_tu2472	ybgS	1	TRUE	unknown	0	36	0	323
2472	MG1655	785633	786685	aroG	+	operon_tu2473	aroG	1	TRUE	sigma70	3	498	4	422
2473	MG1655	786843	787595	gpmA	-	operon_tu2474	gpmA	1	TRUE	sigma70	4	1798	6	3228
2474	MG1655	787797	792055	galETKM	-	operon_tu2475	galE;galT;galK;galM	4	TRUE	sigma70	21	2889	44	3358
2475	MG1655	78848	83708	leuLABCD	-	operon_tu2476	leuL;leuA;leuB;leuC;leuD	5	TRUE	sigma70	3	334	11	769
2476	MG1655	792316	794644	modEF	-	operon_tu2477	modE;modF	2	TRUE	unknown	4	348	9	415
2477	MG1655	794773	794922	acrZ	+	operon_tu2478	acrZ	1	TRUE	sigma70	0	160	3	222
2478	MG1655	795089	797612	modABC	+	operon_tu2479	modA;modB;modC	3	TRUE	sigma28	2	578	13	766
2479	MG1655	797613	798431	ybhA	-	operon_tu2480	ybhA	1	TRUE	unknown	0	89	7	303
2480	MG1655	798586	799581	pgl	+	operon_tu2481	pgl	1	TRUE	unknown	0	735	6	1010
2481	MG1655	799622	800575	ybhD	-	operon_tu2482	ybhD	1	TRUE	unknown	0	63	0	139
2482	MG1655	800759	801811	ybhH	+	operon_tu2483	ybhH	1	TRUE	unknown	0	10	0	27
2483	MG1655	801887	803320	ybhI	+	operon_tu2484	ybhI	1	TRUE	unknown	0	54	1	92
2484	MG1655	803503	805764	ybhJ	+	operon_tu2485	ybhJ	1	TRUE	unknown	0	59	0	120
2485	MG1655	805998	807281	ybhC	-	operon_tu2486	ybhC	1	TRUE	unknown	2	145	1	210
2486	MG1655	807433	807909	ybhB	-	operon_tu2487	ybhB	1	TRUE	unknown	0	62	0	198
2487	MG1655	807968	809257	bioA	-	operon_tu2488	bioA	1	TRUE	sigma70	1	38	0	53
2488	MG1655	809344	812947	bioBFCD	+	operon_tu2489	bioB;bioF;bioC;bioD	4	TRUE	sigma70	3	67	0	132
2489	MG1655	813526	815547	uvrB	+	operon_tu2490	uvrB	1	TRUE	sigma70	3	618	32	1370
2490	MG1655	815739	816647	ybhK	-	operon_tu2491	ybhK	1	TRUE	unknown	2	132	9	360
2491	MG1655	817044	819747	moaABCDE	+	operon_tu2492	moaA;moaB;moaC;moaD;moaE	5	TRUE	unknown	6	620	14	1249
2492	MG1655	819884	820588	ybhL	+	operon_tu2493	ybhL	1	TRUE	sigma70	4	1273	12	1725
2493	MG1655	820793	821506	ybhM	+	operon_tu2494	ybhM	1	TRUE	unknown	0	15	1	92
2494	MG1655	821542	824497	ybhP-clsB-ybhN	-	operon_tu2495	ybhP;clsB;ybhN	3	TRUE	unknown	1	67	10	385
2495	MG1655	8238	9191	talB	+	operon_tu2496	talB	1	TRUE	unknown	21	5388	112	6923
2496	MG1655	824630	825040	ybhQ	+	operon_tu2497	ybhQ	1	TRUE	unknown	26	1063	15	1011
2497	MG1655	825002	830643	cecR-ybhGFSR	-	operon_tu2498	cecR;ybhG;ybhF;ybhS;ybhR	5	TRUE	sigma70	55	2838	109	3114
2498	MG1655	830872	832236	rhlE	+	operon_tu2499	rhlE	1	TRUE	unknown	0	46	2	35
2499	MG1655	832468	832950	ybiA	-	operon_tu2500	ybiA	1	TRUE	unknown	3	178	5	143
2500	MG1655	833070	836210	dinG-ybiB	+	operon_tu2501	dinG;ybiB	2	TRUE	sigma70	5	987	5	1210
2501	MG1655	836351	837436	hcxB	+	operon_tu2502	hcxB	1	TRUE	unknown	2	204	0	349
2502	MG1655	837665	837925	ybiJ	-	operon_tu2503	ybiJ	1	TRUE	unknown	1	69	3	373
2503	MG1655	838190	838456	ybiI	-	operon_tu2504	ybiI	1	TRUE	sigma38	1	41	1	161
2504	MG1655	838530	839207	ybiX	-	operon_tu2505	ybiX	1	TRUE	unknown	0	41	0	121
2505	MG1655	839249	841531	fiu	-	operon_tu2506	fiu	1	TRUE	sigma70	0	33	0	46
2506	MG1655	841796	842056	mcbA	-	operon_tu2507	mcbA	1	TRUE	sigma70	0	22	0	80
2507	MG1655	842332	843258	ybiN	+	operon_tu2508	rlmF	1	TRUE	unknown	1	61	2	205
2508	MG1655	843255	845480	ybiO	-	operon_tu2509	ybiO	1	TRUE	unknown	0	60	7	294
2509	MG1655	84368	85312	leuO	+	operon_tu2510	leuO	1	TRUE	sigma70	1	102	2	150
2510	MG1655	845741	848004	glnHPQ	-	operon_tu2511	glnH;glnP;glnQ	3	TRUE	sigma70	4	805	8	1486
2511	MG1655	848408	848911	dps	-	operon_tu2512	dps	1	TRUE	sigma38	12	1880	17	5485
2512	MG1655	849210	850097	rhtA	-	operon_tu2513	rhtA	1	TRUE	unknown	0	41	1	60
2513	MG1655	850332	850965	yliM-ompX	+	operon_tu2514	yliM;ompX	2	TRUE	sigma70	5	1621	36	2424
2514	MG1655	851014	852597	ybiP	-	operon_tu2515	opgE	1	TRUE	unknown	2	49	4	173
2515	MG1655	852725	853064	rybA-mntS	-	operon_tu2516	rybA;mntS	2	TRUE	sigma70	2	235	4	202
2516	MG1655	853183	854765	mntR-ybiR	+	operon_tu2517	mntR;ybiR	2	TRUE	unknown	2	170	8	405
2517	MG1655	85467	85511	yabR	-	operon_tu2518	yabR	1	TRUE	unknown	0	0	0	4
2518	MG1655	854824	855744	ldtB	-	operon_tu2519	ldtB	1	TRUE	unknown	2	224	10	572
2519	MG1655	855963	857555	ybiT	+	operon_tu2520	ybiT	1	TRUE	unknown	2	167	5	298
2520	MG1655	85630	87848	ilvIH	+	operon_tu2521	ilvI;ilvH	2	TRUE	sigma70	2	252	10	384
2521	MG1655	857796	859061	ybiU	-	operon_tu2522	ybiU	1	TRUE	unknown	0	22	0	53
2522	MG1655	859213	860028	ybiV	-	operon_tu2523	ybiV	1	TRUE	unknown	0	33	0	74
2523	MG1655	860174	863511	ybiYW	-	operon_tu2524	ybiY;ybiW	2	TRUE	unknown	1	88	5	293
2524	MG1655	863642	864304	fsaA	+	operon_tu2525	fsaA	1	TRUE	unknown	0	116	3	218
2525	MG1655	864380	866364	moeAB	-	operon_tu2526	moeA;moeB	2	TRUE	sigma70	5	1072	17	1218
2526	MG1655	866568	872801	iaaA-gsiABCD	+	operon_tu2527	iaaA;gsiA;gsiB;gsiC;gsiD	5	TRUE	unknown	19	1459	66	1917
2527	MG1655	872979	876663	pdeI-dgcI	+	operon_tu2528	pdeI;dgcI	2	TRUE	unknown	0	72	4	191
