chrom	operon_name	strand	GeneID	genes	sigma	nascent_wt	totat_wt	nascent_wt44	totat_wt44	operon_id	start	end	keep
NC_000913.3	rsmC	-	operon_tu2251	rsmC	unknown	0	104	4	272	RDBECOLIOPC00878	4606669	4607700	False
NC_000913.3	holD-rimI-yjjG	+	operon_tu2252	holD;rimI;yjjG	unknown	2	212	14	722	RDBECOLIOPC00094	4607803	4609323	True
NC_000913.3	prfC	+	operon_tu2253	prfC	sigma70	4	206	3	279	RDBECOLIOPC01500	4609414	4611003	True
NC_000913.3	osmY	+	operon_tu2254	osmY	sigma70	0	245	10	786	RDBECOLIOPC02351	4611396	4612001	False
NC_000913.3	yjjUV	+	operon_tu2256	yjjU;yjjV	unknown	1	390	13	464	RDBECOLIOPC02308	4612411	4614260	True
NC_000913.3	yjjW	-	operon_tu2258	yjjW	unknown	1	35	1	69	RDBECOLIOPC00314	4614680	4615543	False
NC_000913.3	yjjI	-	operon_tu2259	yjjI	unknown	0	87	1	160	RDBECOLIOPC01906	4615515	4617065	True
NC_000913.3	deoCABD	+	operon_tu2260	deoC;deoA;deoB;deoD	sigma70	14	2727	79	6761	RDBECOLIOPC02905	4617323	4621602	True
NC_000913.3	ppiD	+	operon_tu2261	ppiD	sigma32	17	1107	44	1035	RDBECOLIOPC03231	461915	463786	True
NC_000913.3	yjjJ	+	operon_tu2262	hipH	unknown	2	140	20	1112	RDBECOLIOPC00924	4621769	4623100	False
NC_000913.3	ytjB-lplA	-	operon_tu2263	ytjB;lplA	unknown	2	350	7	503	RDBECOLIOPC00010	4623101	4624789	True
NC_000913.3	radA-nadR	+	operon_tu2264	serB;radA;nadR	unknown	2	381	12	883	RDBECOLIOPC02902	4624895	4628547	True
NC_000913.3	yjjK	-	operon_tu2265	ettA	unknown	3	624	24	1883	RDBECOLIOPC01467	4628855	4630522	True
NC_000913.3	slt	+	operon_tu2266	slt	sigma32	2	447	14	734	RDBECOLIOPC00630	4630733	4632670	True
NC_000913.3	yjjX	-	operon_tu2268	yjjX	unknown	1	66	1	146	RDBECOLIOPC02139	4633233	4633745	False
NC_000913.3	ytjC	+	operon_tu2269	ytjC	unknown	2	157	13	329	RDBECOLIOPC00268	4633797	4634444	False
NC_000913.3	rob	-	operon_tu2270	rob	unknown	18	1168	69	2082	RDBECOLIOPC01363	4634441	4635310	False
NC_000913.3	creABCD	+	operon_tu2271	creA;creB;creC;creD	sigma32	4	447	44	1941	RDBECOLIOPC01551	4635521	4639530	True
NC_000913.3	arcA	-	operon_tu2273	arcA	sigma70	6	701	34	2344	RDBECOLIOPC03437	4639590	4640306	False
NC_000913.3	yjtD	+	operon_tu2275	yjtD	unknown	1	103	1	125	RDBECOLIOPC02534	4640942	4641628	False
NC_000913.3	queC	-	operon_tu2277	queC	unknown	4	173	2	140	RDBECOLIOPC01973	464852	465547	False
NC_000913.3	ybaE	-	operon_tu2278	ybaE	unknown	5	369	13	432	RDBECOLIOPC00971	465612	467312	True
NC_000913.3	cof	+	operon_tu2279	cof	unknown	3	126	0	110	RDBECOLIOPC00092	467412	468230	False
NC_000913.3	mdlAB	+	operon_tu2281	mdlA;mdlB	unknown	8	211	2	241	RDBECOLIOPC00681	468871	472417	True
NC_000913.3	kefFC	+	operon_tu2282	kefF;kefC	unknown	1	117	5	334	RDBECOLIOPC00218	47246	49631	True
NC_000913.3	glnK-amtB	+	operon_tu2283	glnK;amtB	sigma54	0	44	1	97	RDBECOLIOPC00181	472598	474252	True
NC_000913.3	tesB	-	operon_tu2284	tesB	unknown	0	136	10	382	RDBECOLIOPC02246	474301	475161	False
NC_000913.3	ybaY	+	operon_tu2285	ybaY	unknown	0	116	3	612	RDBECOLIOPC00567	475379	475951	False
NC_000913.3	pdeB	-	operon_tu2289	pdeB	unknown	1	217	4	231	RDBECOLIOPC00402	477067	478617	True
NC_000913.3	maa	-	operon_tu2291	maa	unknown	1	129	7	841	RDBECOLIOPC00923	479367	479918	False
NC_000913.3	tomB-hha	-	operon_tu2292	tomB;hha	sigma70	3	296	33	1124	RDBECOLIOPC00131	480090	480708	False
NC_000913.3	acrAB	-	operon_tu2293	acrA;acrB	sigma70	17	1686	41	2365	RDBECOLIOPC02367	481254	485619	True
NC_000913.3	acrR	+	operon_tu2294	acrR	sigma70	0	31	3	135	RDBECOLIOPC00120	485761	486408	False
NC_000913.3	mscK	+	operon_tu2295	mscK	unknown	2	208	4	466	RDBECOLIOPC01550	486536	489898	True
NC_000913.3	priC-ybaM	-	operon_tu2296	priC;ybaM	unknown	1	137	7	406	RDBECOLIOPC00628	490110	490812	False
NC_000913.3	apt	+	operon_tu2298	apt	sigma70	0	54	2	72	RDBECOLIOPC01221	491412	491963	False
NC_000913.3	dnaX	+	operon_tu2299	dnaX	unknown	10	414	17	400	RDBECOLIOPC00352	492092	494023	True
NC_000913.3	ybaB-recR	+	operon_tu2300	ybaB;recR	sigma24	3	737	16	719	RDBECOLIOPC00007	494076	495010	False
NC_000913.3	htpG	+	operon_tu2301	htpG	sigma32	3	692	470	49077	RDBECOLIOPC01534	495120	496994	True
NC_000913.3	adk	+	operon_tu2302	adk	unknown	2	316	1	510	RDBECOLIOPC00858	497175	497819	False
NC_000913.3	hemH	+	operon_tu2303	hemH	sigma70	3	113	8	382	RDBECOLIOPC01956	498055	499017	False
NC_000913.3	aes	-	operon_tu2305	aes	unknown	0	220	0	261	RDBECOLIOPC01836	499014	499973	False
NC_000913.3	gsk	+	operon_tu2306	gsk	sigma70	2	116	1	146	RDBECOLIOPC01670	500125	501429	False
NC_000913.3	ybaL	-	operon_tu2307	ybaL	unknown	3	388	38	1276	RDBECOLIOPC00959	501562	503238	True
NC_000913.3	fsr	-	operon_tu2308	fsr	unknown	3	296	12	314	RDBECOLIOPC00082	503476	504696	False
NC_000913.3	surA-pdxA-rsmA-apaGH	-	operon_tu2309	lptD;surA;pdxA;rsmA;apaG;apaH	sigma70	38	3361	183	6584	RDBECOLIOPC03473	50380	57109	True
NC_000913.3	ushA	+	operon_tu2310	ushA	unknown	6	1031	23	1451	RDBECOLIOPC00090	504914	506566	True
NC_000913.3	ybaP	-	operon_tu2313	ybaP	unknown	1	139	4	223	RDBECOLIOPC00929	507286	508080	False
NC_000913.3	copA	-	operon_tu2315	copA	sigma70	4	650	27	1785	RDBECOLIOPC00287	508875	511379	True
NC_000913.3	glsA-ybaT	+	operon_tu2316	glsA;ybaT	sigma38	7	201	26	572	RDBECOLIOPC01757	511641	513868	True
NC_000913.3	qmcA-ybbJ	-	operon_tu2318	qmcA;ybbJ	unknown	2	370	18	1387	RDBECOLIOPC00668	514401	515773	False
NC_000913.3	fetAB	+	operon_tu2319	fetA;fetB	unknown	1	183	9	519	RDBECOLIOPC02292	515919	517362	False
NC_000913.3	ybbN	-	operon_tu2320	cnoX	sigma32	2	346	121	5425	RDBECOLIOPC02397	517425	518279	False
NC_000913.3	tesA-ybbO	-	operon_tu2321	tesA;ybbO	unknown	4	237	12	340	RDBECOLIOPC01130	518340	519765	False
NC_000913.3	ybbAP	+	operon_tu2322	ybbA;ybbP	unknown	3	155	9	301	RDBECOLIOPC01262	519733	522830	True
NC_000913.3	rhsD-ybbC-ylbH-ybbD	+	operon_tu2323	rhsD;ybbC;ylbH;ybbD	unknown	0	156	5	474	RDBECOLIOPC00388	523261	529130	True
NC_000913.3	ybbB	-	operon_tu2326	selU	unknown	2	48	7	165	RDBECOLIOPC01502	530132	531226	False
NC_000913.3	allS	-	operon_tu2327	allS	unknown	0	64	4	113	RDBECOLIOPC02444	531295	532221	False
NC_000913.3	allR	+	operon_tu2329	allR	unknown	2	412	9	907	RDBECOLIOPC00137	533011	533826	False
NC_000913.3	gcl-hyi-glxR-ybbVW-allB-ybbY-glxK	+	operon_tu2330	gcl;hyi;glxR;allW;allB;ybbY;glxK	sigma70	1	203	11	620	RDBECOLIOPC03436	533916	543033	True
NC_000913.3	allDC-ylbA	-	operon_tu2331	allD;allC;allE	sigma70	0	208	6	486	RDBECOLIOPC00482	543261	546363	True
NC_000913.3	fdrA-ylbEF-ybcF	+	operon_tu2332	fdrA;ylbE;ylbF;ybcF	unknown	0	78	0	192	RDBECOLIOPC00910	546680	551332	True
NC_000913.3	purEK	-	operon_tu2333	purE;purK	sigma70	0	37	2	88	RDBECOLIOPC01207	551527	553100	True
NC_000913.3	ppiB-lpxH	-	operon_tu2334	ppiB;lpxH	unknown	4	1151	14	1622	RDBECOLIOPC00119	553218	554437	False
NC_000913.3	cysS	+	operon_tu2335	cysS	unknown	0	193	2	284	RDBECOLIOPC01268	554611	555996	False
NC_000913.3	ybcI	-	operon_tu2336	ybcI	unknown	0	6	0	12	RDBECOLIOPC01536	556032	556553	False
NC_000913.3	folD-ybcJ	-	operon_tu2337	folD;ybcJ	unknown	3	391	13	474	RDBECOLIOPC00614	556661	557741	False
NC_000913.3	sfmAC	+	operon_tu2338	sfmA;sfmC;sfmD	unknown	0	72	5	205	RDBECOLIOPC03415	558212	562300	True
NC_000913.3	sfmHF	+	operon_tu2339	sfmH;sfmF	unknown	0	30	1	109	RDBECOLIOPC00340	562336	563845	True
NC_000913.3	fimZ	-	operon_tu2340	fimZ	unknown	0	16	0	29	RDBECOLIOPC01280	563848	564480	False
NC_000913.3	intD	-	operon_tu2342	intD	unknown	11	399	10	552	RDBECOLIOPC01642	564815	565978	False
NC_000913.3	insE3EF3F3	+	operon_tu2345	insE3;insEF3;insF3	unknown	0	5	0	6	RDBECOLIOPC00070	566842	568004	False
NC_000913.3	yaaA	-	operon_tu2347	yaaA	unknown	0	103	3	222	RDBECOLIOPC00450	5683	6459	False
NC_000913.3	ybcK	+	operon_tu2348	ybcK	unknown	1	60	0	142	RDBECOLIOPC01585	568902	570428	True
NC_000913.3	ybcLM	+	operon_tu2349	ybcL;ybcM	unknown	0	69	1	508	RDBECOLIOPC00655	570893	572251	False
NC_000913.3	ybcN-ninE-ybcO-rusA-ylcG	+	operon_tu2350	ybcN;ninE;ybcO;rusA;ylcG	unknown	0	26	0	81	RDBECOLIOPC02272	572466	573870	False
NC_000913.3	djlA	+	operon_tu2351	djlA	unknown	3	126	4	224	RDBECOLIOPC01669	57364	58179	False
NC_000913.3	nmpC	-	operon_tu2353	nmpC	unknown	30	5376	126	8239	RDBECOLIOPC00491	574529	576825	True
NC_000913.3	insH-2	-	operon_tu2354	insH2	unknown	0	0	0	0	RDBECOLIOPC00020	574737	575717	False
NC_000913.3	essD-ybcS-rzpD	+	operon_tu2355	essD;rrrD;rzpD	sigma24	0	25	1	60	RDBECOLIOPC01737	577398	578568	False
NC_000913.3	nohD	+	operon_tu2360	nohD	unknown	0	11	1	9	RDBECOLIOPC00105	580834	581379	False
NC_000913.3	tfaD	+	operon_tu2361	tfaD	unknown	0	16	0	37	RDBECOLIOPC01521	581534	582097	False
NC_000913.3	ybcY	-	operon_tu2362	ybcY	unknown	1	28	2	135	RDBECOLIOPC00906	582152	582806	False
NC_000913.3	appY	+	operon_tu2364	appY	sigma70	3	255	76	1589	RDBECOLIOPC03133	583681	584430	False
NC_000913.3	envY-ompT	-	operon_tu2365	envY;ompT	unknown	12	4114	33	6714	RDBECOLIOPC02819	584680	586908	True
NC_000913.3	yabPQ	+	operon_tu2366	yabP;yabQ	unknown	1	135	9	391	RDBECOLIOPC00717	58474	59279	False
NC_000913.3	ybcH	-	operon_tu2367	ybcH	unknown	0	27	4	229	RDBECOLIOPC00505	587091	587981	False
NC_000913.3	nfrBA	-	operon_tu2368	nfrB;nfrA	unknown	1	212	21	1435	RDBECOLIOPC02030	587982	593178	True
NC_000913.3	cusRS	-	operon_tu2369	cusR;cusS	sigma70	2	111	8	344	RDBECOLIOPC01507	593328	595443	True
NC_000913.3	cusCFBA	+	operon_tu2370	cusC;cusF;cusB;cusA	sigma70	0	101	6	315	RDBECOLIOPC00019	595600	601857	True
NC_000913.3	rapA-rluA	-	operon_tu2371	rapA;rluA	sigma70	3	275	42	1974	RDBECOLIOPC03479	59687	63264	True
NC_000913.3	pheP	+	operon_tu2372	pheP	sigma70	2	93	0	240	RDBECOLIOPC00140	601959	603335	False
NC_000913.3	ybdG	-	operon_tu2373	ybdG	unknown	0	86	4	168	RDBECOLIOPC02330	603416	604663	False
NC_000913.3	nfsB	-	operon_tu2374	nfsB	sigma70	0	473	2	630	RDBECOLIOPC00072	604771	605424	False
NC_000913.3	ybdK	-	operon_tu2377	ybdK	unknown	1	87	0	252	RDBECOLIOPC01923	606265	607383	False
NC_000913.3	insL2	+	operon_tu2379	insL2	unknown	0	0	0	1	RDBECOLIOPC00935	608065	609177	False
NC_000913.3	fepA-entD	-	operon_tu2380	fepA;entD	sigma70	0	94	0	163	RDBECOLIOPC03468	609459	612494	True
NC_000913.3	fes-ybdZ-entF-fepE	+	operon_tu2381	fes;ybdZ;entF;fepE	sigma70	1	216	3	442	RDBECOLIOPC00427	612737	619387	True
NC_000913.3	fepDGC	-	operon_tu2382	fepD;fepG;fepC	sigma70	0	42	2	88	RDBECOLIOPC03014	619384	622189	True
NC_000913.3	entS	+	operon_tu2383	entS	sigma70	0	10	0	50	RDBECOLIOPC01806	622300	623550	False
NC_000913.3	fepB	-	operon_tu2384	fepB	sigma70	1	50	1	67	RDBECOLIOPC01136	623554	624510	False
NC_000913.3	entCEBA-ybdB	+	operon_tu2385	entC;entE;entB;entA;entH	sigma70	0	134	2	241	RDBECOLIOPC03169	624885	629713	True
NC_000913.3	cstA	+	operon_tu2386	cstA	sigma70	14	1693	10	658	RDBECOLIOPC02503	629894	631999	True
NC_000913.3	ybdH	-	operon_tu2388	hcxA	unknown	4	146	9	450	RDBECOLIOPC00037	632389	633477	False
NC_000913.3	ybdL	+	operon_tu2389	ybdL	unknown	3	39	3	108	RDBECOLIOPC01530	633586	634746	False
NC_000913.3	polB	-	operon_tu2390	polB	sigma70	6	202	20	902	RDBECOLIOPC01727	63429	65780	True
NC_000913.3	citR-ybdNM	-	operon_tu2391	citR;ybdN;ybdM	sigma70	0	90	0	229	RDBECOLIOPC03270	634747	637618	True
NC_000913.3	dsbG	-	operon_tu2392	dsbG	unknown	0	75	4	174	RDBECOLIOPC01235	637827	638573	False
NC_000913.3	ahpCF	+	operon_tu2393	ahpC;ahpF	sigma70	33	9182	60	16116	RDBECOLIOPC01776	638945	641318	True
NC_000913.3	ybdR	+	operon_tu2395	ybdR	unknown	1	50	0	151	RDBECOLIOPC01209	642088	643326	False
NC_000913.3	rna	-	operon_tu2397	rna	unknown	5	217	8	311	RDBECOLIOPC01865	644197	645003	False
NC_000913.3	citT	-	operon_tu2398	citT	unknown	1	32	3	72	RDBECOLIOPC00880	645117	646580	False
NC_000913.3	citCDEFXG	-	operon_tu2399	citC;citD;citE;citF;citX;citG	unknown	0	52	2	90	RDBECOLIOPC00602	646631	651856	True
NC_000913.3	dpiBA	+	operon_tu2400	dpiB;dpiA	unknown	4	126	3	401	RDBECOLIOPC03484	652235	654542	True
NC_000913.3	yaaJ	-	operon_tu2401	yaaJ	unknown	0	94	13	329	RDBECOLIOPC02096	6529	7959	False
NC_000913.3	dcuC	-	operon_tu2402	dcuC	unknown	0	34	2	106	RDBECOLIOPC00607	654583	655968	False
NC_000913.3	pagP	+	operon_tu2403	pagP	unknown	0	27	0	39	RDBECOLIOPC00994	656557	657117	False
NC_000913.3	ybeM	+	operon_tu2406	ybeM	unknown	1	83	18	574	RDBECOLIOPC02312	658031	658818	False
NC_000913.3	araBAD	-	operon_tu2407	araB;araA;araD	sigma70	1	363	20	967	RDBECOLIOPC01706	65855	70048	True
NC_000913.3	lipA	-	operon_tu2409	lipA	unknown	4	655	12	788	RDBECOLIOPC00317	659251	660216	False
NC_000913.3	ybeF	-	operon_tu2410	ybeF	unknown	0	92	1	120	RDBECOLIOPC01908	660425	661378	False
NC_000913.3	ybeD-lipB	-	operon_tu2411	ybeD;lipB	sigma70	5	206	41	2519	RDBECOLIOPC02763	661637	662642	False
NC_000913.3	dacA	-	operon_tu2412	dacA	unknown	1	185	7	244	RDBECOLIOPC01552	662752	663963	False
NC_000913.3	rsfS-rlmH-mrdAB-rlpA	-	operon_tu2413	rsfS;rlmH;mrdA;mrdB;rlpA	unknown	5	647	19	1210	RDBECOLIOPC00631	664102	669036	True
NC_000913.3	leuS-lptE-holA-nadD-cobC	-	operon_tu2414	leuS;lptE;holA;nadD;cobC	unknown	29	1898	91	3294	RDBECOLIOPC02236	669296	674783	True
NC_000913.3	ybeQ	-	operon_tu2416	ybeQ	unknown	0	72	3	134	RDBECOLIOPC02208	675570	676547	False
NC_000913.3	ybeR-djlB	+	operon_tu2417	ybeR;djlB	unknown	0	39	1	71	RDBECOLIOPC01222	676711	678842	True
NC_000913.3	ybeT	-	operon_tu2418	ybeT	unknown	0	10	0	23	RDBECOLIOPC01204	678852	679406	False
NC_000913.3	ybeU-djlC	+	operon_tu2419	ybeU;djlC	unknown	0	52	2	136	RDBECOLIOPC00354	679508	681663	True
NC_000913.3	hscC	-	operon_tu2420	hscC	unknown	0	104	0	151	RDBECOLIOPC01847	681723	683393	True
NC_000913.3	rihA	-	operon_tu2421	rihA	unknown	1	702	7	246	RDBECOLIOPC00866	683477	684412	False
NC_000913.3	gltI-sroC-gltJKL	-	operon_tu2422	gltI;sroC;gltJ;gltK;gltL	sigma54	3	863	8	1243	RDBECOLIOPC01441	684530	687747	True
NC_000913.3	insH3	-	operon_tu2423	insH3	unknown	0	0	0	0	RDBECOLIOPC00084	687997	688977	False
NC_000913.3	ybeZYX-lnt	-	operon_tu2424	ybeZ;ybeY;ybeX;lnt	sigma32	18	1178	310	7643	RDBECOLIOPC01486	689343	693378	True
NC_000913.3	miaB	-	operon_tu2425	miaB	unknown	0	179	19	644	RDBECOLIOPC02295	693531	694955	False
NC_000913.3	ubiF	+	operon_tu2426	ubiF	unknown	3	354	10	804	RDBECOLIOPC00872	695101	696276	False
NC_000913.3	metT-leuW-glnUW-metU-glnVX	-	operon_tu2427	metT;leuW;glnU;glnW;metU;glnV;glnX	sigma70	274	94385	706	157091	RDBECOLIOPC02927	696430	697133	False
NC_000913.3	asnB	-	operon_tu2428	asnB	unknown	1	564	11	816	RDBECOLIOPC01508	697513	699177	True
NC_000913.3	nagBACD	-	operon_tu2429	nagB;nagA;nagC;umpH	sigma70	43	3605	84	3727	RDBECOLIOPC03108	699574	703611	True
NC_000913.3	araC	+	operon_tu2430	araC	sigma70	2	494	66	2471	RDBECOLIOPC00399	70387	71265	False
NC_000913.3	nagE	+	operon_tu2431	nagE	sigma70	45	6253	72	5193	RDBECOLIOPC02480	703944	705890	True
NC_000913.3	glnS	+	operon_tu2432	glnS	sigma70	7	696	59	2272	RDBECOLIOPC03033	706093	707757	True
NC_000913.3	chiZPQ	+	operon_tu2433	chiZ;chiP;chiQ	unknown	57	2128	21	1057	RDBECOLIOPC01167	708236	710116	True
NC_000913.3	fldA-uof-fur	-	operon_tu2434	fldA;uof;fur	sigma70	20	1584	67	2414	RDBECOLIOPC02926	710200	711465	False
NC_000913.3	ybfF	-	operon_tu2436	ybfF	unknown	2	99	4	185	RDBECOLIOPC01894	712038	712802	False
NC_000913.3	seqA-pgm	+	operon_tu2437	seqA;pgm	unknown	39	2188	50	2266	RDBECOLIOPC00495	712987	715198	True
NC_000913.3	yabI	+	operon_tu2438	yabI	sigma38	3	284	20	1040	RDBECOLIOPC02514	71351	72115	False
NC_000913.3	ybfHG	-	operon_tu2440	ybfG	sigma24	0	15	2	67	RDBECOLIOPC01915	715947	716597	False
NC_000913.3	speF-potE	-	operon_tu2441	speFL;speF;potE	unknown	0	97	2	349	RDBECOLIOPC00100	716946	720822	True
NC_000913.3	kdpDE	-	operon_tu2442	kdpD;kdpE	unknown	3	208	21	1246	RDBECOLIOPC01689	721056	724414	True
NC_000913.3	sgrR-sroA-thiBPQ	-	operon_tu2443	sgrR;sroA;thiB;thiP;thiQ	sigma70	3	548	23	1173	RDBECOLIOPC02561	72229	77299	True
NC_000913.3	kdpFABC	-	operon_tu2444	kdpF;kdpA;kdpB;kdpC	sigma70	0	71	2	241	RDBECOLIOPC00375	724407	728821	True
NC_000913.3	rhsC-ybfB	+	operon_tu2446	rhsC;ybfB	unknown	0	156	1	306	RDBECOLIOPC01538	729583	734102	True
NC_000913.3	ybfOC	+	operon_tu2447	ybfO;ybfC	unknown	0	50	3	153	RDBECOLIOPC00618	734220	736219	True
NC_000913.3	ybfL	+	operon_tu2449	ybfL	unknown	0	24	0	42	RDBECOLIOPC01211	736900	737961	False
NC_000913.3	ybfD	+	operon_tu2450	ybfD	unknown	0	21	0	59	RDBECOLIOPC00342	738092	738853	False
NC_000913.3	ybgA-phr	+	operon_tu2451	ybgA;phr	sigma38	2	120	7	168	RDBECOLIOPC02896	739001	740925	True
NC_000913.3	dtpD	-	operon_tu2452	dtpD	unknown	0	42	2	107	RDBECOLIOPC00338	741075	742556	False
NC_000913.3	ybgIJKL-nei	+	operon_tu2453	ybgI;pxpB;pxpC;pxpA;nei	sigma70	13	2117	62	2577	RDBECOLIOPC01557	742827	746726	True
NC_000913.3	abrB	-	operon_tu2454	abrB	unknown	2	95	0	72	RDBECOLIOPC01833	746723	747769	False
NC_000913.3	ybgQPO	-	operon_tu2455	ybgQ;ybgP;ybgO	unknown	1	65	0	150	RDBECOLIOPC00851	747921	752169	True
NC_000913.3	ybgD	-	operon_tu2456	ybgD	unknown	0	3	0	9	RDBECOLIOPC00073	752229	752795	False
NC_000913.3	gltA	-	operon_tu2457	gltA	sigma70	14	3617	21	3069	RDBECOLIOPC03119	753185	754468	False
NC_000913.3	sdhCDAB-sucABCD-sdhX	+	operon_tu2458	sdhC;sdhD;sdhA;sdhB;sucA;sucB;sucC;sucD;sdhX	sigma38	169	22159	177	10148	RDBECOLIOPC03446	755177	765150	True
NC_000913.3	mngR	-	operon_tu2459	mngR	sigma70	1	54	7	148	RDBECOLIOPC00946	765153	765875	False
NC_000913.3	mngAB	+	operon_tu2460	mngA;mngB	sigma70	1	146	19	437	RDBECOLIOPC01066	765984	770611	True
NC_000913.3	cydAB	+	operon_tu2461	cydA;cydB	sigma70	676	34632	1592	45754	RDBECOLIOPC02184	771458	774181	True
NC_000913.3	sgrST-setA	+	operon_tu2462	sgrS;sgrT;setA	sigma70	3	310	10	686	RDBECOLIOPC01347	77367	78799	False
NC_000913.3	ybgC-tolQRA	+	operon_tu2464	ybgC;tolQ;tolR;tolA	unknown	11	376	46	940	RDBECOLIOPC00932	774752	777607	True
NC_000913.3	tolB-pal-ybgF	+	operon_tu2465	tolB;pal;cpoB	unknown	43	4479	124	4300	RDBECOLIOPC02560	777740	780389	True
NC_000913.3	nadA-pnuC	+	operon_tu2470	nadA;pnuC	unknown	0	278	19	697	RDBECOLIOPC01152	782085	783885	True
NC_000913.3	zitB	-	operon_tu2471	zitB	unknown	2	138	4	219	RDBECOLIOPC00293	783882	784823	False
NC_000913.3	aroG	+	operon_tu2473	aroG	sigma70	3	498	4	422	RDBECOLIOPC02364	785633	786685	False
NC_000913.3	gpmA	-	operon_tu2474	gpmA	sigma70	4	1798	6	3228	RDBECOLIOPC03447	786843	787595	False
NC_000913.3	galETKM	-	operon_tu2475	galE;galT;galK;galM	sigma70	21	2889	44	3358	RDBECOLIOPC02344	787797	792055	True
NC_000913.3	leuLABCD	-	operon_tu2476	leuL;leuA;leuB;leuC;leuD	sigma70	3	334	11	769	RDBECOLIOPC02103	78848	83708	True
NC_000913.3	modEF	-	operon_tu2477	modE;modF	unknown	4	348	9	415	RDBECOLIOPC00897	792316	794644	True
NC_000913.3	modABC	+	operon_tu2479	modA;modB;modC	sigma28	2	578	13	766	RDBECOLIOPC02939	795089	797612	True
NC_000913.3	ybhA	-	operon_tu2480	ybhA	unknown	0	89	7	303	RDBECOLIOPC01825	797613	798431	False
NC_000913.3	pgl	+	operon_tu2481	pgl	unknown	0	735	6	1010	RDBECOLIOPC01632	798586	799581	False
NC_000913.3	ybhD	-	operon_tu2482	ybhD	unknown	0	63	0	139	RDBECOLIOPC00846	799622	800575	False
NC_000913.3	ybhH	+	operon_tu2483	ybhH	unknown	0	10	0	27	RDBECOLIOPC01522	800759	801811	False
NC_000913.3	ybhI	+	operon_tu2484	ybhI	unknown	0	54	1	92	RDBECOLIOPC00605	801887	803320	False
NC_000913.3	ybhJ	+	operon_tu2485	ybhJ	unknown	0	59	0	120	RDBECOLIOPC02199	803503	805764	True
NC_000913.3	ybhC	-	operon_tu2486	ybhC	unknown	2	145	1	210	RDBECOLIOPC01199	805998	807281	False
NC_000913.3	bioA	-	operon_tu2488	bioA	sigma70	1	38	0	53	RDBECOLIOPC00956	807968	809257	False
NC_000913.3	bioBFCD	+	operon_tu2489	bioB;bioF;bioC;bioD	sigma70	3	67	0	132	RDBECOLIOPC01797	809344	812947	True
NC_000913.3	uvrB	+	operon_tu2490	uvrB	sigma70	3	618	32	1370	RDBECOLIOPC02695	813526	815547	True
NC_000913.3	ybhK	-	operon_tu2491	ybhK	unknown	2	132	9	360	RDBECOLIOPC00873	815739	816647	False
NC_000913.3	moaABCDE	+	operon_tu2492	moaA;moaB;moaC;moaD;moaE	unknown	6	620	14	1249	RDBECOLIOPC01740	817044	819747	True
NC_000913.3	ybhL	+	operon_tu2493	ybhL	sigma70	4	1273	12	1725	RDBECOLIOPC01819	819884	820588	False
NC_000913.3	ybhM	+	operon_tu2494	ybhM	unknown	0	15	1	92	RDBECOLIOPC00840	820793	821506	False
NC_000913.3	ybhP-clsB-ybhN	-	operon_tu2495	ybhP;clsB;ybhN	unknown	1	67	10	385	RDBECOLIOPC00062	821542	824497	True
NC_000913.3	talB	+	operon_tu2496	talB	unknown	21	5388	112	6923	RDBECOLIOPC00688	8238	9191	False
NC_000913.3	cecR-ybhGFSR	-	operon_tu2498	cecR;ybhG;ybhF;ybhS;ybhR	sigma70	55	2838	109	3114	RDBECOLIOPC01458	825002	830643	True
NC_000913.3	rhlE	+	operon_tu2499	rhlE	unknown	0	46	2	35	RDBECOLIOPC00608	830872	832236	False
NC_000913.3	dinG-ybiB	+	operon_tu2501	dinG;ybiB	sigma70	5	987	5	1210	RDBECOLIOPC02774	833070	836210	True
NC_000913.3	hcxB	+	operon_tu2502	hcxB	unknown	2	204	0	349	RDBECOLIOPC00549	836351	837436	False
NC_000913.3	ybiX	-	operon_tu2505	ybiX	unknown	0	41	0	121	RDBECOLIOPC00283	838530	839207	False
NC_000913.3	fiu	-	operon_tu2506	fiu	sigma70	0	33	0	46	RDBECOLIOPC00566	839249	841531	True
NC_000913.3	ybiN	+	operon_tu2508	rlmF	unknown	1	61	2	205	RDBECOLIOPC00554	842332	843258	False
NC_000913.3	ybiO	-	operon_tu2509	ybiO	unknown	0	60	7	294	RDBECOLIOPC00885	843255	845480	True
NC_000913.3	leuO	+	operon_tu2510	leuO	sigma70	1	102	2	150	RDBECOLIOPC03387	84368	85312	False
NC_000913.3	glnHPQ	-	operon_tu2511	glnH;glnP;glnQ	sigma70	4	805	8	1486	RDBECOLIOPC02525	845741	848004	True
NC_000913.3	dps	-	operon_tu2512	dps	sigma38	12	1880	17	5485	RDBECOLIOPC03013	848408	848911	False
NC_000913.3	rhtA	-	operon_tu2513	rhtA	unknown	0	41	1	60	RDBECOLIOPC00018	849210	850097	False
NC_000913.3	yliM-ompX	+	operon_tu2514	yliM;ompX	sigma70	5	1621	36	2424	RDBECOLIOPC02371	850332	850965	False
NC_000913.3	ybiP	-	operon_tu2515	opgE	unknown	2	49	4	173	RDBECOLIOPC02267	851014	852597	True
NC_000913.3	mntR-ybiR	+	operon_tu2517	mntR;ybiR	unknown	2	170	8	405	RDBECOLIOPC01505	853183	854765	True
NC_000913.3	ldtB	-	operon_tu2519	ldtB	unknown	2	224	10	572	RDBECOLIOPC00949	854824	855744	False
